"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
9,"_Calculated-using_100taps.json","Changes to business rates","From 1 April 2017 all business rates bill are calculated using new rateable values which are based on the rental value of properties on 1 April 2015.","https://www.shepway.gov.uk/business/business-rates-and-advice/revaluation"
10,"_Calculated-using_100taps.json","How are Business Rates calculated? | Using rating advisers for appeals","Properties with a higher rateable value are calculated using the standard rating multiplier. Your bill will show which multiplier has been used to work out your charge.","https://www.dartford.gov.uk/by-category/advice-and-benefits2/Business-Rates/how-business-rates-is-calculated2"
11,"_Calculated-using_100taps.json","Calculate your rates bill - Belfast City Council","To calculate your rates bill, use the rates calculator on the Land and Property Services website. Your bill is calculated using three pieces of information","http://www.belfastcity.gov.uk/council/rates/calculaterates.aspx"
12,"_Calculated-using_100taps.json","Food Insecurity & Climate Change - Met Office","The adaptive capacity component of the index is calculated using socio-economic indicators relevant to the food security system.","https://www.metoffice.gov.uk/food-insecurity-index/"
13,"_Calculated-using_100taps.json","How business rates are calculated | How business... | Oldham Council","The rateable value of your property is not the amount you pay in business rates, but the basis for the calculation of your business rates bill.","https://www.oldham.gov.uk/info/200208/business_rates/956/how_business_rates_are_calculated"
14,"_Calculated-using_100taps.json","A guide to calculating affordable housing planning... - dorsetforyou.com","If you disagree with the affordable housing contribution calculated using the above document, you can apply to the council for an independent assessment of your own viability report by the District Valuer...","https://www.dorsetforyou.gov.uk/406834"
15,"_Calculated-using_100taps.json","Billing information | Rochford District Council","All rateable values are calculated using this date so each assessment is considered fair. For more information regarding your rateable value and how it is determined please visit the VOA website in...","https://www.rochford.gov.uk/business/business-rates/billing-information"
16,"_Calculated-using_100taps.json","Local Housing Allowance | SCARBOROUGH.GOV.UK","The amount of rent you are charged does not determine how much LHA you may be entitled to, that will be calculated using the standard rates set out below.","https://www.scarborough.gov.uk/home/housing/housing-benefit/local-housing-allowance"
17,"_Calculated-using_100taps.json","Estimated Service | How are my charges calculated?","Generally, estimated costs are calculated using a combination of previous year's average charges and other relevant information which assists us to project costs for the upcoming financial year.","https://www.hackney.gov.uk/media/9237/estimated-service-charges/pdf/estimated-service-charges"
18,"_Calculated-using_100taps.json","NHSScotland NHS Board revenue budget target shares calculated...","NHSScotland NHS Board revenue budget target shares calculated using the new Resource Allocation formula (NRAC).","https://data.gov.uk/dataset/nhsscotland_nhs_board_revenue_budget_target_shares_calculated_using_the_new_resource_allocation_form"
19,"_Calculated-using_100taps.json","We know London","Calculated using the GLA projections for 2016, which are based on the Strategic Housing Land Availability Assessment using the capped household size projection model.","http://www.london-fire.gov.uk/in-my-postcode/"
20,"_Calculated-using_100taps.json","Colchester Borough Council - Employee salary","Employees working for Colchester Borough Council will be paid a basic salary that has been calculated using the HAY job evaluation scheme.","http://www.colchester.gov.uk/salary"
21,"_Calculated-using_100taps.json","How your rates are calculated - Torbay Council","This is calculated using the rateable value multiplied by the difference between the two multipliers. Transitional adjustment.","https://www.torbay.gov.uk/business/business-rates/calculated/"
22,"_Calculated-using_100taps.json","Who calculates business rates charges? | Business rates","From 1 April 2012 all occupied properties with a Rateable Value below £18,000 automatically have their rates calculated using the small business rating multiplier...","https://www.coventry.gov.uk/info/14/business_rates/161/business_rates/2"
23,"_Calculated-using_100taps.json","PDF Business Intelligence Statistical Bulletin","Percentages have been calculated using unrounded numbers.","https://www.kent.gov.uk/__data/assets/pdf_file/0020/14726/Mid-year-population-estimates-time-series.pdf"
24,"_Calculated-using_100taps.json","How to apply for Housing benefit and Council Tax Support","Private tenants (not Council or Housing Association tenants) applications are calculated using Local Housing Allowance (LHA) rates.","http://www.harlow.gov.uk/apply-ben-cts"
25,"_Calculated-using_100taps.json","How to use the data table","The cost of driving 12000 miles is calculated using the official combined fuel consumption figure and fuel prices which are assessed each year.","https://www.dft.gov.uk/vca/fcb/how-to-use-the-data-table.asp"
26,"_Calculated-using_100taps.json","PDF Topic paper for the review of the","This justification should come in the form of numerical analysis of waste generation and management capacities, which should be calculated using clear and justified methodologies and data sources.","https://www.hertfordshire.gov.uk/media-library/documents/about-the-council/consultations/waste-local-plan/topic%20paper%20-%20waste%20data.pdf"
27,"_Calculated-using_100taps.json","Housing - Office for National Statistics","Monthly house price inflation, calculated using data from Land Registry, Registers of Scotland and Land and Property Services Northern Ireland.","https://www.ons.gov.uk/peoplepopulationandcommunity/housing"
28,"_Calculated-using_100taps.json","PDF Admissions","Distances will be calculated using a straight measurement from the home address to the centre point of the academy","https://www.rbkc.gov.uk/sites/default/files/atoms/files/Kensington%20Aldridge%20Academy.pdf"
29,"_Calculated-using_100taps.json","Renewable Heat Incentive for domestic customers | nidirect","Annual incentive payments are calculated using the estimated annual generation figure shown on the MSC certificate.","https://www.nidirect.gov.uk/articles/renewable-heat-incentive-domestic-customers"
30,"_Calculated-using_100taps.json","PDF Date released: 16 December 2013","They have been calculated using the Annual Population Survey (APS) as the source of employment data. The Office for National Statistics (ONS) is the provider of this data.","http://www.hse.gov.uk/Statistics/adhoc-analysis/fire-service-officer-injury-rates.pdf"
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Calculating-method_100taps.json","PDF Calculation and composition of indices","The Chief Inspector's Report presents summaries of monitoring data submitted by water companies to the Drinking Water Inspectorate (DWI). Recent work within DWI has led to the development of indices...","http://dwi.defra.gov.uk/about/annual-report/calculating-indices.pdf"
2,"_Calculating-method_100taps.json","PDF Part IV of the Environment Act 1995","· All Urban Industrial Sites in the UK for years 2010 to 2014 (4 sites). B.12 Two parameters were calculated: · Method 1 Difference: Method 1 predicted PM2.5 minus Measured PM2.5...","https://laqm.defra.gov.uk/documents/LAQM-TG16-April-16-v1.pdf"
3,"_Calculating-method_100taps.json","Changes to National Accounts - Office for National Statistics","Article:Changes to National Accounts: Imputed Rental. Explains the improvements to data sources and methods in the calculation of owner occupied imputed rental. These will be introduced when revised...","https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/articles/changestonationalaccounts/imputedrental"
4,"_Calculating-method_100taps.json","PDF CARGO SAFETY - Guidance on the implementation","1. The certification of the calculation method described below will need to be undertaken subject to MCA approval of the process as detailed in Annex 2.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/436986/MGN534_Complete.pdf"
5,"_Calculating-method_100taps.json","PDF State of the energy market","• In Scotland and Wales, fuel poverty is defined as households which would have to spend 10% of their income to achieve adequate standards of warmth (although their calculating methods differ).","https://www.ofgem.gov.uk/system/files/docs/2017/10/state_of_the_market_report_2017_web_1.pdf"
6,"_Calculating-method_100taps.json","Noresults.",,
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Calculating-model_100taps.json","PDF Danbury parish council","Highways had undertaken a computer exercise of traffic through Danbury and this 'calculating model' was predicting that even without the possible 3,500 new homes...","http://www.danbury-essex.gov.uk/images/minutes/Minutes%202015/PCMins13thMay2015.pdf"
2,"_Calculating-model_100taps.json","PDF Module 6: Air Quality","The calculated model road-NOx adjustment factor of 1.808 has been applied to all 2030 modelled road-NOx concentrations for all 2030 model scenarios, including at Gatwick.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/426241/air-quality-local-assessment-report.pdf"
